Mon Feb 19 00:00:00 CET 2018,B07FWVVZT,808.0
Mon Feb 19 00:00:00 CET 2018,B07FWXXXR,661.0
Tue Feb 20 00:00:00 CET 2018,B07FWYXZQ,810.0
Tue Feb 20 00:00:00 CET 2018,B07FWXYXX,893.0
Tue Feb 20 00:00:00 CET 2018,B07FWYAWV,661.0
Tue Feb 20 00:00:00 CET 2018,B07FWYSRW,661.0
Tue Feb 20 00:00:00 CET 2018,B07FWXSYV,315.0
Tue Feb 20 00:00:00 CET 2018,B07FWXWRW,661.0
Tue Feb 20 00:00:00 CET 2018,B07FWWSRY,661.0
Tue Feb 20 00:00:00 CET 2018,B07FWXXXU,400.0
Tue Feb 20 00:00:00 CET 2018,B07FWXBRW,661.0
Wed Feb 21 00:00:00 CET 2018,B07FWYZXU,808.0
Wed Feb 21 00:00:00 CET 2018,B07FWXAXV,661.0
Wed Feb 21 00:00:00 CET 2018,B07FWVBVV,535.0
Wed Feb 21 00:00:00 CET 2018,B07FWYVUV,661.0
Wed Feb 21 00:00:00 CET 2018,B07FWXBQY,661.0
Wed Feb 21 00:00:00 CET 2018,B07FWVUTZ,1322.0
Wed Feb 21 00:00:00 CET 2018,B07FWVAXW,661.0
Wed Feb 21 00:00:00 CET 2018,B07FWWBYS,685.0
Wed Feb 21 00:00:00 CET 2018,B07FWXTZZ,661.0
Wed Feb 21 00:00:00 CET 2018,B07FWYSQV,661.0
Wed Feb 21 00:00:00 CET 2018,B07FWVYXY,661.0
Thu Feb 22 00:00:00 CET 2018,B07FWYUUT,535.0
Thu Feb 22 00:00:00 CET 2018,B07FWYUWW,1322.0
Thu Feb 22 00:00:00 CET 2018,B07FWVXYZ,661.0
Thu Feb 22 00:00:00 CET 2018,B07FWVXYX,1322.0
Thu Feb 22 00:00:00 CET 2018,B07FWWSZR,661.0
Thu Feb 22 00:00:00 CET 2018,B07FWXZRV,661.0
Thu Feb 22 00:00:00 CET 2018,B07FWYSQZ,661.0
Thu Feb 22 00:00:00 CET 2018,B07FWXWRX,730.0
Thu Feb 22 00:00:00 CET 2018,B07FWYAUS,661.0
Fri Feb 23 00:00:00 CET 2018,B07FWYVQZ,808.0
Fri Feb 23 00:00:00 CET 2018,B07FWXTTQ,808.0
Fri Feb 23 00:00:00 CET 2018,B07FWYYWX,775.0
Fri Feb 23 00:00:00 CET 2018,B07FWVXYV,808.0
Sat Feb 24 00:00:00 CET 2018,B07FWVXYY,853.0
Sun Feb 25 00:00:00 CET 2018,B07FWXXYQ,661.0
Sun Feb 25 00:00:00 CET 2018,B07FWVYRQ,661.0
Sun Feb 25 00:00:00 CET 2018,B07FWWUSX,661.0
Sun Feb 25 00:00:00 CET 2018,B07FWYVUY,661.0
Sun Feb 25 00:00:00 CET 2018,B07FWXVTS,661.0
Sun Feb 25 00:00:00 CET 2018,B07FWXXZZ,3305.0
Sun Feb 25 00:00:00 CET 2018,B07FWXSYU,661.0
Sun Feb 25 00:00:00 CET 2018,B07FWYTQV,661.0
Sun Feb 25 00:00:00 CET 2018,B07FWXTXY,661.0
Mon Feb 26 00:00:00 CET 2018,B07FWWYUQ,700.0
Mon Feb 26 00:00:00 CET 2018,B07FWVUTX,661.0
Mon Feb 26 00:00:00 CET 2018,B07FWVBRV,661.0
Tue Feb 27 00:00:00 CET 2018,B07FWYTXX,594.0
Tue Feb 27 00:00:00 CET 2018,B07FWXYSW,1565.0
Tue Feb 27 00:00:00 CET 2018,B07FWYXUX,1565.0
Wed Feb 28 00:00:00 CET 2018,B07FWXVXZ,685.0
Wed Feb 28 00:00:00 CET 2018,B07FWWZWU,661.0
Wed Feb 28 00:00:00 CET 2018,B07FWWAYW,685.0
Wed Feb 28 00:00:00 CET 2018,B07FWXZQT,685.0
Wed Feb 28 00:00:00 CET 2018,B07FWWSYY,685.0
Wed Feb 28 00:00:00 CET 2018,B07FWWWUU,685.0
Wed Feb 28 00:00:00 CET 2018,B07FWYWTU,925.0
Thu Mar 01 00:00:00 CET 2018,B07FWWTWS,808.0
Thu Mar 01 00:00:00 CET 2018,B07FWVVVZ,685.0
Thu Mar 01 00:00:00 CET 2018,B07FWWTWQ,661.0
Thu Mar 01 00:00:00 CET 2018,B07FWWXUT,661.0
Thu Mar 01 00:00:00 CET 2018,B07FWVZST,808.0
Thu Mar 01 00:00:00 CET 2018,B07FWVBUZ,685.0
Thu Mar 01 00:00:00 CET 2018,B07FWWASZ,470.0
Thu Mar 01 00:00:00 CET 2018,B07FWVVRW,685.0
Thu Mar 01 00:00:00 CET 2018,B07FWXBUY,685.0
Fri Mar 02 00:00:00 CET 2018,B07FWYVTU,685.0
Fri Mar 02 00:00:00 CET 2018,B07FWXSYZ,550.0
Fri Mar 02 00:00:00 CET 2018,B07FWWXZT,1322.0
Fri Mar 02 00:00:00 CET 2018,B07FWYSQY,685.0
Fri Mar 02 00:00:00 CET 2018,B07FWYATX,470.0
Fri Mar 02 00:00:00 CET 2018,B07FWWAVS,685.0
Fri Mar 02 00:00:00 CET 2018,B07FWXVXW,808.0
Sat Mar 03 00:00:00 CET 2018,B07FWVXVS,470.0
Sat Mar 03 00:00:00 CET 2018,B07FWXZUQ,723.5
Sat Mar 03 00:00:00 CET 2018,B07FWYUXS,700.0
Sun Mar 04 00:00:00 CET 2018,B07FWVVZR,470.0
Sun Mar 04 00:00:00 CET 2018,B07FWYUUU,865.0
Sun Mar 04 00:00:00 CET 2018,B07FWVYQS,808.0
Sun Mar 04 00:00:00 CET 2018,B07FWVXZX,925.0
Sun Mar 04 00:00:00 CET 2018,B07FWYBWY,925.0
Sun Mar 04 00:00:00 CET 2018,B07FWWBUV,925.0
Sun Mar 04 00:00:00 CET 2018,B07FWVAUV,661.0
Sun Mar 04 00:00:00 CET 2018,B07FWVXXT,808.0
Sun Mar 04 00:00:00 CET 2018,B07FWWAUT,1044.0
Sun Mar 04 00:00:00 CET 2018,B07FWVWYT,925.0
Mon Mar 05 00:00:00 CET 2018,B07FWXBZX,925.0
Mon Mar 05 00:00:00 CET 2018,B07FWWUYW,1850.0
